Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request,Is_Delayed,Route
0a9296fe-7373-4225-982d,2024-03-31,02:04:56,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-03-31,1900-01-01 03:30:00,05:20:00,05:35:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
5ef5f22f-c87c-420e-bf23,2024-03-31,02:06:45,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-03-31,1900-01-01 03:30:00,05:20:00,05:35:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
87fcee0c-c1c0-4684-b6bc,2024-03-31,06:32:26,Station,Credit Card,No Railcard,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,2024-03-31,1900-01-01 08:00:00,10:15:00,10:49:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
4d6e8900-2444-4940-8606,2024-03-31,06:32:53,Station,Credit Card,No Railcard,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,2024-03-31,1900-01-01 08:00:00,10:15:00,10:49:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
b860101a-c4e8-400a-b099,2024-03-31,06:37:01,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-03-31,1900-01-01 08:00:00,09:50:00,10:07:00,Delayed,Weather,No,1,Manchester Piccadilly → London Euston
ac63450a-ac0f-4f10-8119,2024-03-31,06:39:01,Station,Credit Card,No Railcard,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,2024-03-31,1900-01-01 08:00:00,10:15:00,10:49:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
74934a50-d61a-47d7-8032,2024-03-31,06:39:50,Station,Credit Card,No Railcard,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,2024-03-31,1900-01-01 08:00:00,10:15:00,10:49:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
a1d9e9fb-3930-4d1b-90ff,2024-03-31,06:41:20,Station,Credit Card,No Railcard,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,2024-03-31,1900-01-01 08:00:00,10:15:00,10:49:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
1af2bc4b-4352-4fa9-8aaa,2024-03-31,07:37:24,Station,Contactless,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-31,1900-01-01 09:00:00,09:30:00,10:21:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
36b35cf6-b76f-4ea6-9e87,2024-03-31,08:07:35,Online,Credit Card,No Railcard,Standard,Advance,6,York,Doncaster,2024-04-01,1900-01-01 06:30:00,07:00:00,08:28:00,Delayed,Staffing,No,1,York → Doncaster
52ba3f72-383d-4c9a-8fe9,2024-03-31,09:30:48,Station,Credit Card,No Railcard,Standard,Advance,21,Birmingham New Street,London Euston,2024-04-01,1900-01-01 08:00:00,09:20:00,09:58:00,Delayed,Weather,No,1,Birmingham New Street → London Euston
16b7b16d-fcf4-440b-891e,2024-03-31,09:32:03,Station,Contactless,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-03-31,1900-01-01 11:00:00,11:30:00,13:10:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
864199ab-9eba-4738-b2bc,2024-03-31,09:32:14,Station,Contactless,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-03-31,1900-01-01 11:00:00,11:30:00,13:10:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
6284b677-45e1-47f7-b966,2024-03-31,10:54:23,Station,Debit Card,Adult,Standard,Off-Peak,11,Birmingham New Street,Manchester Piccadilly,2024-03-31,1900-01-01 11:15:00,12:35:00,12:38:00,Delayed,Technical Issue,Yes,1,Birmingham New Street → Manchester Piccadilly
7b96c8ea-be5e-4aea-a0e6,2024-03-31,13:31:52,Station,Credit Card,No Railcard,First Class,Off-Peak,41,London Paddington,Reading,2024-03-31,1900-01-01 15:00:00,16:00:00,16:29:00,Delayed,Technical Issue,No,1,London Paddington → Reading
f65d75e7-4003-41dc-9489,2024-03-31,13:34:54,Station,Credit Card,No Railcard,First Class,Off-Peak,41,London Paddington,Reading,2024-03-31,1900-01-01 15:00:00,16:00:00,16:29:00,Delayed,Technical Issue,No,1,London Paddington → Reading
7561d587-34ad-4416-8d32,2024-03-31,13:36:36,Station,Contactless,No Railcard,Standard,Off-Peak,19,London Paddington,Reading,2024-03-31,1900-01-01 15:00:00,16:00:00,16:29:00,Delayed,Technical Issue,No,1,London Paddington → Reading
40948747-09a3-4231-9c6b,2024-03-31,13:38:28,Station,Contactless,No Railcard,Standard,Off-Peak,19,London Paddington,Reading,2024-03-31,1900-01-01 15:00:00,16:00:00,16:29:00,Delayed,Technical Issue,No,1,London Paddington → Reading
f8e0e557-fa35-415d-b0a2,2024-04-01,02:06:47,Station,Credit Card,No Railcard,Standard,Off-Peak,11,York,Durham,2024-04-01,1900-01-01 03:30:00,04:20:00,04:36:00,Delayed,Weather Conditions,No,1,York → Durham
c7cac506-ba40-49d4-be91,2024-04-01,08:26:04,Station,Credit Card,Adult,Standard,Off-Peak,35,London Kings Cross,York,2024-04-01,1900-01-01 09:45:00,11:35:00,11:43:00,Delayed,Signal Failure,No,1,London Kings Cross → York
35702f78-68fe-44a7-ad65,2024-04-01,10:42:52,Station,Debit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-01,1900-01-01 11:15:00,11:45:00,11:49:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → Manchester Piccadilly
959a2e4a-6beb-44ec-adb3,2024-04-01,16:00:35,Station,Debit Card,No Railcard,First Class,Advance,64,Edinburgh Waverley,London Kings Cross,2024-04-02,1900-01-01 15:30:00,19:50:00,19:52:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
4798ea8b-3bf8-475d-9790,2024-04-01,17:38:19,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-02,1900-01-01 16:00:00,17:20:00,18:05:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
0b658598-433f-4f51-a2a4,2024-04-02,09:31:58,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-03,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
c11c48d6-7201-4c7f-a889,2024-04-02,09:34:21,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-03,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
da560d42-e776-4a26-a502,2024-04-02,09:34:46,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-03,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
00effc4c-29c3-4d45-a374,2024-04-02,09:34:51,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-03,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
c4bdf7d1-fafc-48d0-8aa8,2024-04-02,09:38:24,Station,Contactless,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-02,1900-01-01 11:00:00,11:30:00,14:27:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
ab5a1f79-3076-49b6-8375,2024-04-02,09:39:31,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-03,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
42f3ce0e-4921-42e5-91f0,2024-04-02,09:40:11,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-03,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
c56eda87-0096-4054-af5d,2024-04-02,09:41:20,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-03,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
5b8c0abb-76e5-4388-8a06,2024-04-02,09:43:56,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-03,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
91d62262-8aa8-48f4-9160,2024-04-02,10:37:03,Station,Contactless,Adult,Standard,Advance,6,Manchester Piccadilly,Leeds,2024-04-03,1900-01-01 09:00:00,09:45:00,10:13:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Leeds
41411f00-2221-4be4-8eb0,2024-04-02,10:49:23,Online,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-03,1900-01-01 09:15:00,09:45:00,10:13:00,Delayed,Weather,No,1,Manchester Piccadilly → Liverpool Lime Street
eacd350d-8d70-4f5b-9f13,2024-04-02,10:50:33,Station,Debit Card,Adult,Standard,Off-Peak,11,Birmingham New Street,Manchester Piccadilly,2024-04-02,1900-01-01 11:15:00,12:35:00,13:04:00,Delayed,Technical Issue,Yes,1,Birmingham New Street → Manchester Piccadilly
4d20e9cd-3ecf-42c5-92b7,2024-04-02,10:53:47,Online,Debit Card,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-03,1900-01-01 09:15:00,09:45:00,10:13:00,Delayed,Weather,No,1,Manchester Piccadilly → Liverpool Lime Street
d189d66b-f1a2-4c32-937f,2024-04-02,12:39:22,Station,Contactless,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-03,1900-01-01 11:00:00,11:30:00,11:59:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
03e7dfa7-67b7-4913-a3e6,2024-04-02,12:52:33,Online,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-04-03,1900-01-01 11:15:00,11:45:00,12:22:00,Delayed,Technical Issue,No,1,Liverpool Lime Street → Manchester Piccadilly
f44417eb-a350-45b8-862a,2024-04-02,14:31:50,Station,Debit Card,Disabled,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-02,1900-01-01 16:00:00,17:20:00,18:05:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
691d10db-c2b3-4213-90d0,2024-04-02,14:32:37,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-02,1900-01-01 16:00:00,17:20:00,18:05:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
b91ab94c-338e-4fdc-942b,2024-04-02,14:37:13,Station,Credit Card,Adult,First Class,Anytime,69,London Euston,Birmingham New Street,2024-04-02,1900-01-01 16:00:00,17:20:00,18:05:00,Delayed,Signal failure,Yes,1,London Euston → Birmingham New Street
7956d2e3-17d3-4f0b-b29b,2024-04-02,14:37:53,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-02,1900-01-01 16:00:00,17:20:00,18:05:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
028d9c61-891d-4b5c-8b1d,2024-04-02,14:38:59,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-02,1900-01-01 16:00:00,17:20:00,18:05:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
88df4f72-7b65-4f9f-8a0f,2024-04-02,14:39:22,Station,Debit Card,Disabled,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-02,1900-01-01 16:00:00,17:20:00,18:05:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
9dd15aa5-1061-4615-b557,2024-04-02,15:03:21,Station,Debit Card,No Railcard,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,2024-04-02,1900-01-01 15:30:00,17:45:00,17:55:00,Delayed,Staffing,Yes,1,Liverpool Lime Street → London Euston
9ef38f53-986e-42a2-bf79,2024-04-02,17:35:52,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-03,1900-01-01 16:00:00,17:20:00,18:19:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
17d2bf2e-e248-4e67-8159,2024-04-02,17:37:25,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-03,1900-01-01 16:00:00,17:20:00,18:19:00,Delayed,Signal failure,Yes,1,London Euston → Birmingham New Street
d982cc3e-7182-4fb7-9686,2024-04-02,17:38:22,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-03,1900-01-01 16:00:00,17:20:00,18:19:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
6628c219-b61c-457c-b43a,2024-04-03,02:14:48,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-04-03,1900-01-01 03:30:00,05:20:00,05:46:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
fbf9d89a-be26-43fc-b2ff,2024-04-03,02:47:30,Online,Credit Card,Disabled,Standard,Off-Peak,13,London Paddington,Reading,2024-04-03,1900-01-01 04:15:00,05:15:00,05:21:00,Delayed,Staff Shortage,No,1,London Paddington → Reading
db94cb9e-c513-43c2-a3be,2024-04-03,06:01:36,Online,Credit Card,Disabled,First Class,Anytime,17,York,Wakefield,2024-04-03,1900-01-01 07:30:00,07:55:00,08:00:00,Delayed,Staffing,No,1,York → Wakefield
51ebaa76-69e0-4a48-a494,2024-04-03,06:31:33,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-03,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
0910288f-a634-4e15-914b,2024-04-03,06:39:24,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-03,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
367be774-4899-4bde-87ab,2024-04-03,09:31:14,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-04,1900-01-01 08:00:00,10:15:00,11:05:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
9cfa8a44-a258-4794-b2e9,2024-04-03,09:35:30,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-04,1900-01-01 08:00:00,10:15:00,11:05:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
7de3dccc-ab2f-4341-8b26,2024-04-03,09:37:36,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-04,1900-01-01 08:00:00,10:15:00,11:05:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
a2942f3b-8888-4a97-90b4,2024-04-03,09:37:56,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-04,1900-01-01 08:00:00,10:15:00,11:05:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
9db3997d-6a8c-46c8-90fa,2024-04-03,09:40:38,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-04,1900-01-01 08:00:00,10:15:00,11:05:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
50b4944d-5529-4220-8466,2024-04-03,09:42:35,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-04,1900-01-01 08:00:00,10:15:00,11:05:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
33792828-7ce8-4df4-9a4b,2024-04-03,09:44:38,Station,Credit Card,No Railcard,First Class,Advance,118,Liverpool Lime Street,London Euston,2024-04-04,1900-01-01 08:00:00,10:15:00,11:05:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
b71db3ff-a33a-43c7-85c6,2024-04-03,10:44:02,Station,Debit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-03,1900-01-01 11:15:00,11:45:00,12:22:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → Manchester Piccadilly
b00d5121-2f49-41f6-95f5,2024-04-03,10:47:08,Station,Debit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-03,1900-01-01 11:15:00,11:45:00,12:22:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → Manchester Piccadilly
df8c85aa-968d-4034-b56f,2024-04-03,12:00:04,Station,Debit Card,Adult,Standard,Advance,7,Birmingham New Street,Manchester Piccadilly,2024-04-04,1900-01-01 11:15:00,12:35:00,12:58:00,Delayed,Technical Issue,Yes,1,Birmingham New Street → Manchester Piccadilly
e20a9aea-1d95-45a1-b95b,2024-04-03,14:33:30,Station,Debit Card,Disabled,First Class,Anytime,69,London Euston,Birmingham New Street,2024-04-03,1900-01-01 16:00:00,17:20:00,18:19:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
4a8966c6-480b-46b1-82b7,2024-04-03,14:44:18,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-03,1900-01-01 16:00:00,17:20:00,18:19:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
9961b6a0-20dd-4b84-99a2,2024-04-03,16:01:23,Station,Debit Card,No Railcard,Standard,Advance,29,Edinburgh Waverley,London Kings Cross,2024-04-04,1900-01-01 15:30:00,19:50:00,20:10:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
9c17aea4-6852-406f-892d,2024-04-03,17:30:59,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-04,1900-01-01 16:00:00,17:20:00,18:58:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
1e42b418-4e93-4237-ace6,2024-04-03,17:33:00,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-04,1900-01-01 16:00:00,17:20:00,18:58:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
641c60cc-f09f-42c2-9a68,2024-04-03,17:37:21,Station,Credit Card,Adult,First Class,Advance,35,London Euston,Birmingham New Street,2024-04-04,1900-01-01 16:00:00,17:20:00,18:58:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
f247b2da-8610-4b6e-beae,2024-04-03,19:30:09,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-04,1900-01-01 17:45:00,18:15:00,19:22:00,Delayed,Technical Issue,No,1,Manchester Piccadilly → Liverpool Lime Street
dabc1e15-aeb6-4aa7-b336,2024-04-03,19:31:40,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-04,1900-01-01 17:45:00,18:15:00,19:22:00,Delayed,Technical Issue,No,1,Manchester Piccadilly → Liverpool Lime Street
26f670c0-863d-42d8-a027,2024-04-03,19:37:03,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-04,1900-01-01 17:45:00,18:15:00,19:22:00,Delayed,Technical Issue,No,1,Manchester Piccadilly → Liverpool Lime Street
7f79cd9a-f200-4f6d-b69c,2024-04-03,19:44:38,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-04,1900-01-01 17:45:00,18:15:00,19:22:00,Delayed,Technical Issue,No,1,Manchester Piccadilly → Liverpool Lime Street
aff15414-9a41-4e74-8934,2024-04-04,02:05:55,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-04-04,1900-01-01 03:30:00,05:20:00,05:33:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
0e515d48-0a04-4194-87a1,2024-04-04,06:30:19,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-04,1900-01-01 08:00:00,10:15:00,11:05:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
f936c59b-fad4-4438-ba92,2024-04-04,06:42:51,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-04,1900-01-01 08:00:00,10:15:00,11:05:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
f68c233a-88d6-40e5-ae2f,2024-04-04,09:34:01,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 08:00:00,10:15:00,11:11:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
9cbfb6e9-416f-4811-97ca,2024-04-04,09:41:40,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 08:00:00,10:15:00,11:11:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
412441f8-e9b1-4797-b1a4,2024-04-04,09:43:32,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 08:00:00,10:15:00,11:11:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
7fb2d34d-876b-4b54-974c,2024-04-04,14:31:26,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-04,1900-01-01 16:00:00,17:20:00,18:58:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
35da43b2-6758-442e-86d3,2024-04-04,14:49:47,Station,Debit Card,Senior,Standard,Advance,56,Manchester Piccadilly,London Euston,2024-04-05,1900-01-01 09:30:00,11:20:00,11:23:00,Delayed,Traffic,Yes,1,Manchester Piccadilly → London Euston
c85656f4-a290-492a-81e6,2024-04-04,16:02:17,Station,Debit Card,No Railcard,Standard,Advance,84,Manchester Piccadilly,London Euston,2024-04-05,1900-01-01 15:30:00,17:20:00,17:21:00,Delayed,Staffing,Yes,1,Manchester Piccadilly → London Euston
23f1bf36-f494-4e60-b86e,2024-04-04,16:10:18,Station,Credit Card,No Railcard,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-04-04,1900-01-01 17:45:00,18:15:00,19:22:00,Delayed,Technical Issue,No,1,Manchester Piccadilly → Liverpool Lime Street
bca65fc2-feda-4854-9378,2024-04-04,17:36:09,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-05,1900-01-01 16:00:00,17:20:00,18:33:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
4ecb88c9-515d-48db-b7ad,2024-04-04,17:39:42,Station,Debit Card,Disabled,First Class,Advance,35,London Euston,Birmingham New Street,2024-04-05,1900-01-01 16:00:00,17:20:00,18:33:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
ddaa9777-1631-4961-932d,2024-04-04,17:41:14,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-05,1900-01-01 16:00:00,17:20:00,18:33:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
8ae18d8a-6c61-44f4-828d,2024-04-04,18:07:58,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 17:30:00,19:45:00,20:10:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
7d20379d-56c2-4afb-bb4e,2024-04-04,18:11:09,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 17:30:00,19:45:00,20:10:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
0455c5fc-205a-4147-b342,2024-04-05,02:10:00,Station,Credit Card,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-05,1900-01-01 03:30:00,04:00:00,04:20:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → Liverpool Lime Street
5ddde64f-00d5-4294-a539,2024-04-05,04:21:02,Station,Debit Card,Senior,Standard,Off-Peak,76,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 09:30:00,11:45:00,11:46:00,Delayed,Traffic,Yes,1,Liverpool Lime Street → London Euston
520bc09b-f83f-404a-9bf5,2024-04-05,06:32:18,Station,Credit Card,No Railcard,First Class,Anytime,235,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 08:00:00,10:15:00,11:11:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
c2c20aa9-b7aa-4d01-9956,2024-04-05,06:34:12,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 08:00:00,10:15:00,11:11:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
2a3183c4-226b-4f80-b46b,2024-04-05,06:34:38,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 08:00:00,10:15:00,11:11:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
9d44a2f8-fa5d-4661-90dd,2024-04-05,06:37:11,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 08:00:00,10:15:00,11:11:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
e3249ad7-3ca6-457e-9beb,2024-04-05,06:37:40,Station,Credit Card,No Railcard,First Class,Anytime,235,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 08:00:00,10:15:00,11:11:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
e75038df-1bea-4261-b473,2024-04-05,06:37:52,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 08:00:00,10:15:00,11:11:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
dbc9629a-6cc7-4124-8231,2024-04-05,10:40:13,Station,Debit Card,Adult,Standard,Off-Peak,11,Birmingham New Street,Manchester Piccadilly,2024-04-05,1900-01-01 11:15:00,12:35:00,12:48:00,Delayed,Technical Issue,Yes,1,Birmingham New Street → Manchester Piccadilly
3486b2a3-582b-4ebb-9b25,2024-04-05,12:59:23,Online,Credit Card,Senior,Standard,Off-Peak,17,Oxford,Bristol Temple Meads,2024-04-05,1900-01-01 14:15:00,15:30:00,15:35:00,Delayed,Signal Failure,Yes,1,Oxford → Bristol Temple Meads
e80cbc47-4062-476b-80e9,2024-04-05,14:38:19,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-05,1900-01-01 16:00:00,17:20:00,18:33:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
45ecda58-e708-4ec4-9ed9,2024-04-05,14:40:02,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-05,1900-01-01 16:00:00,17:20:00,18:33:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
f92a68fc-f3ee-4c81-8aa0,2024-04-05,14:40:27,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-05,1900-01-01 16:00:00,17:20:00,18:33:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
29a885bc-73cf-4c99-9189,2024-04-05,14:40:44,Station,Credit Card,Adult,First Class,Anytime,69,London Euston,Birmingham New Street,2024-04-05,1900-01-01 16:00:00,17:20:00,18:33:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
